DateTime,Pressure,Speed#1(0.2m),Dir#1(0.2m),Speed#2(0.3m),Dir#2(0.3m),Speed#3(0.4m),Dir#3(0.4m),Speed#4(0.5m),Dir#4(0.5m),Speed#5(0.6m),Dir#5(0.6m),SSC_25cm,SSC_50cm
2014/9/30 14:30,3.011,0.176,311.77,0.13,307.84,0.183,303.43,0.323,296.09,0.153,356.26,0.22,0.13
2014/9/30 14:32,3.026,0.094,41.13,0.293,343.36,0.244,261.74,0.177,311.79,0.182,286.25,0.17,0.13
2014/9/30 14:34,3.043,0.146,244.49,0.11,304.27,0.049,339.72,0.119,331.5,0.169,64.35,0.22,0.13
2014/9/30 14:36,3.052,0.127,267.3,0.021,292.83,0.185,305.32,0.232,276.7,0.031,86.31,0.17,0.12
2014/9/30 14:38,3.065,0.233,342.26,0.173,306.08,0.004,75.96,0.121,353.82,0.175,299.79,0.22,0.12
2014/9/30 14:40,3.081,0.055,56.89,0.065,198.71,0.082,245.61,0.058,236.31,0.067,71.83,0.22,0.14
2014/9/30 14:42,3.103,0.163,13.1,0.133,188.68,0.085,333.43,0.078,312.92,0.209,229.07,0.26,0.13
2014/9/30 14:44,3.098,0.247,269.3,0.16,268.93,0.065,26.57,0.057,14.28,0.22,329.35,0.17,0.13
2014/9/30 14:46,3.125,0.038,146.73,0.083,223.53,0.106,240.05,0.131,158.12,0.259,213.2,0.22,0.14
2014/9/30 14:48,3.133,0.141,281.47,0.111,297.95,0.103,88.33,0.106,9.2,0.135,306.28,0.26,0.15
2014/9/30 14:50,3.138,0.128,296.37,0.24,295.71,0.037,235.89,0.222,10.1,0.155,297.72,0.22,0.13
2014/9/30 14:52,3.146,0.199,331.76,0.007,15.95,0.121,14.38,0.08,334.72,0.121,326.84,0.22,0.14
2014/9/30 14:54,3.164,0.019,124.51,0.238,347.37,0.256,310.09,0.12,341.11,0.08,203.67,0.17,0.12
2014/9/30 14:56,3.171,0.088,358.7,0.254,58.38,0.05,208.61,0.114,341.09,0.113,324.34,0.17,0.14
2014/9/30 14:58,3.171,0.146,329.91,0.178,272.25,0.109,337.91,0.254,255.2,0.074,30.7,0.17,0.13
2014/9/30 15:00,3.177,0.097,359.41,0.094,29.29,0.09,288.03,0.071,298.74,0.077,275.19,0.17,0.11
2014/9/30 15:02,3.186,0.101,305.74,0.238,336.77,0.11,328.32,0.287,0.6,0.242,351.43,0.22,0.12
2014/9/30 15:04,3.189,0.122,261.08,0.211,36.71,0.082,92.79,0.21,12.38,0.244,336.37,0.17,0.12
2014/9/30 15:06,3.202,0.096,26.03,0.081,348.55,0.082,130.53,0.062,201.63,0.075,261.54,0.17,0.11
2014/9/30 15:08,3.213,0.161,35.17,0.164,346.22,0.172,260.32,0.2,250.11,0.067,344.52,0.22,0.12
2014/9/30 15:10,3.214,0.053,25.6,0.18,276.06,0.075,264.67,0.054,212.23,0.014,77.91,0.12,0.11
2014/9/30 15:12,3.221,0.115,343.3,0.266,287.75,0.277,351.49,0.216,337.36,0.327,19.65,0.17,0.12
2014/9/30 15:14,3.225,0.183,289.42,0.021,140.91,0.238,350.34,0.173,246.54,0.196,0.88,0.17,0.11
2014/9/30 15:16,3.221,0.18,310.95,0.185,316.97,0.223,306.61,0.08,99.34,0.282,312.7,0.17,0.12
2014/9/30 15:18,3.231,0.095,53.13,0.2,5.17,0.075,326.94,0.253,322.22,0.128,303.57,0.12,0.12
2014/9/30 15:20,3.245,0.075,273.05,0.247,85.58,0.152,80.17,0.06,154.29,0.237,0.73,0.17,0.11
2014/9/30 15:22,3.24,0.227,311.07,0.144,301.92,0.091,37,0.13,332.06,0.189,343.68,0.22,0.12
2014/9/30 15:24,3.241,0.09,347.2,0.14,359.18,0.137,0,0.133,324.76,0.132,51.75,0.22,0.11
2014/9/30 15:26,3.238,0.182,334.98,0.203,286.29,0.18,321.99,0.041,258.69,0.137,239.32,0.22,0.11
2014/9/30 15:28,3.237,0.07,329.04,0.073,345.02,0.114,150.07,0.043,93.99,0.054,311.99,0.17,0.11
2014/9/30 15:30,3.246,0.096,53.01,0.158,96.18,0.148,150.83,0.051,90,0.169,59.5,0.22,0.12
2014/9/30 15:32,3.239,0.064,277.13,0.092,250.39,0.023,113.2,0.046,81.16,0.198,11.93,0.17,0.14
2014/9/30 15:34,3.256,0.147,313.35,0.011,318.81,0.121,342.62,0.14,298.02,0.145,331.48,0.17,0.2
2014/9/30 15:36,3.251,0.121,159.61,0.066,236.07,0.032,51.34,0.054,3.18,0.047,351.35,0.17,0.13
2014/9/30 15:38,3.244,0.057,302.86,0.15,118.27,0.011,318.81,0.106,106.39,0.059,90,0.22,0.16
2014/9/30 15:40,3.248,0.061,316.33,0.032,79.05,0.175,355.07,0.162,27.51,0.07,36.87,0.17,0.11
2014/9/30 15:42,3.246,0.175,115.69,0.097,319.59,0.064,104.47,0.045,315.91,0.088,136.37,0.22,0.12
2014/9/30 15:44,3.244,0.217,338.05,0.048,303.02,0.225,14.96,0.152,46.86,0.031,39.81,0.22,0.13
2014/9/30 15:46,3.231,0.204,345.83,0.078,185.13,0.24,345.27,0.223,7.98,0.112,26.57,0.26,0.11
2014/9/30 15:48,3.237,0.119,5.33,0.083,135.97,0.212,265.12,0.113,115.2,0.038,154.8,0.17,0.11
2014/9/30 15:50,3.241,0.104,193.9,0.102,311.03,0.147,248.49,0.145,34.89,0.209,112.51,0.17,0.11
2014/9/30 15:52,3.238,0.12,48.72,0.107,350.27,0.101,182.83,0.101,75.14,0.159,80.95,0.17,0.11
2014/9/30 15:54,3.235,0.013,161.57,0.11,24.7,0.156,19.48,0.089,207.43,0.112,18.76,0.17,0.11
2014/9/30 15:56,3.232,0.124,349.32,0.059,178.06,0.136,21.1,0.098,59.24,0.116,96.94,0.17,0.11
2014/9/30 15:58,3.218,0.133,104.35,0.124,74.62,0.048,118.71,0.09,101.56,0.18,38.01,0.17,0.11
2014/9/30 16:00,3.212,0.237,349.78,0.141,156.53,0.223,31.98,0.021,160.71,0.076,39.13,0.17,0.11
2014/9/30 16:02,3.198,0.058,219.43,0.11,316.47,0.105,65.15,0.199,94.62,0.237,90.48,0.17,0.11
2014/9/30 16:04,3.202,0.214,44.43,0.088,136.37,0.154,26.57,0.274,87.7,0.24,112.51,0.12,0.11
2014/9/30 16:06,3.187,0.055,33.11,0.114,73.64,0.053,174.61,0.094,208.47,0.089,6.48,0.17,0.11
2014/9/30 16:08,3.181,0.114,23.2,0.066,322.43,0.098,174.11,0.129,116.76,0.188,134.57,0.17,0.11
2014/9/30 16:10,3.16,0.008,345.96,0.107,92.14,0.096,70.63,0.058,46.4,0.213,352.44,0.17,0.11
2014/9/30 16:12,3.164,0.122,26.35,0.123,209.28,0.077,342.73,0.027,338.2,0.249,39.45,0.17,0.11
2014/9/30 16:14,3.162,0.112,77.58,0.164,34.08,0.149,50.44,0.037,323.75,0.228,141.42,0.17,0.11
2014/9/30 16:16,3.149,0.028,6.12,0.121,31.86,0.026,103.5,0.078,90,0.237,107.9,0.17,0.13
2014/9/30 16:18,3.136,0.047,35.39,0.149,93.46,0.216,231.22,0.118,247.57,0.114,30.62,0.12,0.12
2014/9/30 16:20,3.114,0.104,36.43,0.212,46.91,0.252,47.57,0.175,85.75,0.259,111.31,0.17,0.11
2014/9/30 16:22,3.117,0.089,107.62,0.121,330.26,0.054,45,0.127,9.09,0.048,87.61,0.22,0.12
2014/9/30 16:24,3.104,0.212,70.46,0.197,106.78,0.284,23.23,0.144,8.41,0.393,84.88,0.22,0.11
2014/9/30 16:26,3.097,0.097,242.38,0.249,316.3,0.069,349.99,0.034,115.82,0.098,36.29,0.17,0.11
2014/9/30 16:28,3.078,0.089,76.28,0.146,136.11,0.126,52.4,0.173,123.69,0.066,123.21,0.12,0.11
2014/9/30 16:30,3.062,0.135,18.17,0.144,17.81,0.216,28.23,0.169,7.84,0.124,69.23,0.12,0.12
2014/9/30 16:32,3.059,0.195,86.19,0.113,151.39,0.087,67.83,0.189,109.1,0.229,52.63,0.12,0.12
2014/9/30 16:34,3.031,0.096,316.68,0.22,72.8,0.164,63.59,0.191,60.89,0.171,115.67,0.12,0.12
2014/9/30 16:36,3.015,0.093,63.16,0.096,112.57,0.15,62.58,0.181,102.12,0.248,36.96,0.17,0.12
2014/9/30 16:38,3.006,0.094,349.53,0.144,62.37,0.037,235.01,0.059,261.18,0.04,133.99,0.17,0.12
2014/9/30 16:40,2.987,0.131,112.45,0.122,189.93,0.081,28.16,0.208,84.76,0.152,97.92,0.12,0.11
2014/9/30 16:42,2.963,0.06,219.56,0.091,166.72,0.197,94.38,0.23,23,0.203,40.6,0.12,0.11
2014/9/30 16:44,2.947,0.135,64.96,0.126,71.57,0.232,58.57,0.145,29.74,0.154,133.15,0.17,0.11
2014/9/30 16:46,2.938,0.163,44,0.035,0,0.163,318.48,0.043,12.09,0.166,91.04,0.12,0.11
2014/9/30 16:48,2.913,0.186,14.93,0.11,26.57,0.106,108.78,0.085,18.43,0.08,104.56,0.12,0.11
2014/9/30 16:50,2.898,0.185,135.66,0.112,317.9,0.2,73.11,0.286,5.21,0.162,105.41,0.12,0.11
2014/9/30 16:52,2.878,0.039,354.14,0.095,123.35,0.165,68.71,0.252,54.86,0.162,219.49,0.12,0.11
2014/9/30 16:54,2.872,0.047,241.78,0.19,71.95,0.235,66.38,0.176,68.68,0.065,315,0.12,0.12
2014/9/30 16:56,2.857,0.231,24.01,0.175,98.55,0.127,140.43,0.164,67.35,0.133,89.14,0.17,0.12
2014/9/30 16:58,2.833,0.157,147.72,0.022,54.16,0.141,4.06,0.032,163.81,0.229,100.82,0.12,0.12
2014/9/30 17:00,2.813,0.041,43.03,0.108,273.71,0.087,33.69,0.185,107.65,0.192,110.7,0.12,0.11
2014/9/30 17:02,2.803,0.036,41.63,0.094,54.11,0.104,68.61,0.123,144.63,0.25,78.47,0.17,0.12
2014/9/30 17:04,2.793,0.187,28.76,0.136,87.89,0.042,87.27,0.076,170.91,0.275,80.37,0.12,0.12
2014/9/30 17:06,2.764,0.127,222.12,0.138,251.43,0.08,137.53,0.063,113.32,0.185,183.09,0.17,0.12
2014/9/30 17:08,2.749,0.061,110.22,0.05,27.6,0.2,48.65,0.166,62.05,0.062,82.53,0.17,0.14
2014/9/30 17:10,2.744,0.127,75.42,0.186,210.43,0.152,6.42,0.051,150.95,0.127,106.87,0.17,0.13
2014/9/30 17:12,2.733,0.299,93.46,0.102,257.59,0.222,129.34,0.004,90,0.191,34.52,0.12,0.13
2014/9/30 17:14,2.709,0.127,37.32,0.129,127.76,0.149,13.57,0.181,40.98,0.09,49.05,0.12,0.12
2014/9/30 17:16,2.691,0.151,49.56,0.325,30.9,0.068,112.43,0.285,67.94,0.078,32.47,0.12,0.14
2014/9/30 17:18,2.68,0.107,147.65,0.226,90.25,0.183,66.1,0.265,105.77,0.119,69.89,0.12,0.13
2014/9/30 17:20,2.658,0.035,19.98,0.314,62.29,0.149,81.92,0.195,117.09,0.208,92.75,0.12,0.16
2014/9/30 17:22,2.641,0.114,62.31,0.162,93.53,0.151,57.67,0.038,139.24,0.135,90.85,0.17,0.12
2014/9/30 17:24,2.633,0.066,57.99,0.041,77.32,0.071,320.71,0.126,31.04,0.145,79.7,0.17,0.12
2014/9/30 17:26,2.606,0.03,336.8,0.072,52.33,0.067,340.75,0.097,70.07,0.163,86.49,0.17,0.12
2014/9/30 17:28,2.588,0.067,48.01,0.276,118.61,0.284,88.59,0.332,107.34,0.154,126.57,0.17,0.14
2014/9/30 17:30,2.576,0.143,84.77,0.268,81.42,0.152,86.24,0.163,74.01,0.161,61.36,0.12,0.13
2014/9/30 17:32,2.552,0.053,10.89,0.166,83.43,0.114,27.69,0.053,29.48,0.127,65.26,0.12,0.17
2014/9/30 17:34,2.534,0.289,107.5,0.061,91.88,0.048,160.43,0.173,47.57,0.063,116.57,0.12,0.15
2014/9/30 17:36,2.517,0.157,88.91,0.168,44.04,0.056,256.46,0.131,113.43,0.188,93.96,0.12,0.12
2014/9/30 17:38,2.502,0.133,142.96,0.147,214.77,0.069,304.38,0.275,298.71,0.079,196.84,0.12,0.16
2014/9/30 17:40,2.488,0.082,305.62,0.214,45.57,0.11,65.3,0.108,309.74,0.115,52.04,0.12,0.12
2014/9/30 17:42,2.477,0.093,39.33,0.071,72.07,0.089,66.04,0.209,67.84,0.02,2.86,0.12,0.14
2014/9/30 17:44,2.458,0.263,100.29,0.261,129.41,0.234,97.61,0.216,88.14,0.188,69.73,0.12,0.12
2014/9/30 17:46,2.449,0.105,302.93,0.205,57.55,0.306,123.27,0.273,91.47,0.361,72.92,0.12,0.15
2014/9/30 17:48,2.43,0.248,78.15,0.323,97.3,0.224,103.66,0.344,80.46,0.266,92.58,0.12,0.13
2014/9/30 17:50,2.405,0.194,60,0.167,14.95,0.114,68.85,0.122,19.62,0.203,39.81,0.12,0.13
2014/9/30 17:52,2.397,0.152,357.74,0.111,7.77,0.038,65.43,0.176,32.97,0.23,41.65,0.17,0.14
2014/9/30 17:54,2.374,0.156,39,0.082,48.95,0.21,9.87,0.322,97.68,0.164,84.39,0.17,0.14
2014/9/30 17:56,2.355,0.063,207.38,0.122,70.38,0.216,37.29,0.125,220.8,0.06,121.29,0.12,0.12
2014/9/30 17:58,2.335,0.069,140.3,0.155,125.84,0.194,87.34,0.201,113.76,0.065,212.47,0.17,0.12
2014/9/30 18:00,2.325,0.187,0,0.169,80.82,0.295,80.25,0.12,130.6,0.191,79.16,0.17,0.12
2014/9/30 18:02,2.309,0.177,36.29,0.173,52.27,0.191,66.25,0.128,66.04,0.156,67.72,0.12,0.14
2014/9/30 18:04,2.284,0.26,26.27,0.195,103.04,0.213,95.66,0.331,145.45,0.107,173.01,0.17,0.12
2014/9/30 18:06,2.27,0.265,47.29,0.128,80.1,0.251,41.77,0.073,36.09,0.141,81.87,0.12,0.12
2014/9/30 18:08,2.265,0.156,141.23,0.205,100.11,0.213,60.42,0.105,132.31,0.186,64.54,0.12,0.12
2014/9/30 18:10,2.247,0.123,126.4,0.087,165.96,0.151,80.85,0.305,59.07,0.192,99.9,0.12,0.12
2014/9/30 18:12,2.223,0.018,356.82,0.159,48.58,0.017,353.29,0.276,130.44,0.178,46.14,0.17,0.12
2014/9/30 18:14,2.213,0.153,338.48,0.081,180,0.321,108.15,0.246,106.3,0.199,172.48,0.17,0.11
2014/9/30 18:16,2.2,0.151,125.05,0.213,77.01,0.215,90.53,0.161,78.2,0.168,106.27,0.12,0.12
2014/9/30 18:18,2.182,0.282,81.64,0.186,66.19,0.259,60.86,0.26,107.95,0.204,86.91,0.17,0.12
2014/9/30 18:20,2.166,0.09,84.29,0.223,103.48,0.154,126.8,0.153,45.53,0.049,15.46,0.12,0.11
2014/9/30 18:22,2.158,0.227,121.31,0.261,113.92,0.161,99.64,0.219,59.22,0.129,20.4,,0.12
2014/9/30 18:24,2.143,0.077,156.11,0.238,80.34,0.088,97.85,0.145,107.19,0.247,86.05,,0.12
2014/9/30 18:26,2.123,0.142,100.52,0.173,72.19,0.233,90,0.168,49.1,0.242,54.08,,0.15
2014/9/30 18:28,2.105,0.25,73.02,0.212,118.5,0.175,63.58,0.154,74.16,0.108,114.66,,0.12
2014/9/30 18:30,2.096,0.074,184.64,0.183,50.75,0.106,101.42,0.166,115.64,0.298,64.12,,0.12
2014/9/30 18:32,2.088,0.225,58.08,0.233,60.13,0.195,71.47,0.166,70.25,0.16,92.86,,0.15
2014/9/30 18:34,2.076,0.26,123.57,0.196,131.9,0.199,163.66,0.162,51.01,0.175,71.36,,0.13
2014/9/30 18:36,2.055,0.156,64.09,0.059,75.26,0.224,109.81,0.19,56.14,0.064,135,,0.12
2014/9/30 18:38,2.043,0.119,87.11,0.008,113.2,0.154,106.2,0.302,106.57,0.194,66.61,,0.12
2014/9/30 18:40,2.029,0.138,106.46,0.266,80.25,0.241,80.46,0.121,95.71,0.221,100.95,,0.12
2014/9/30 18:42,2.021,0.082,293.75,0.164,134.51,0.218,62.73,0.133,335.16,0.159,29.48,,0.14
2014/9/30 18:44,2.002,0.02,197.53,0.075,327.59,0.275,115.17,0.134,57.5,0.333,82.75,,0.12
2014/9/30 18:46,1.982,0.104,112.62,0.138,88.34,0.156,34.81,0.069,293.2,0.176,107.2,,0.13
2014/9/30 18:48,1.971,0.176,63.73,0.183,61.61,0.258,92.44,0.149,58.77,0.255,60.42,,0.13
2014/9/30 18:50,1.966,0.08,18.21,0.06,312.98,0.236,92.43,0.138,104.74,0.205,39.05,,0.12
2014/9/30 18:52,1.944,0.151,97.59,0.054,33.69,0.39,106.39,0.252,118.39,0.198,90.58,,0.12
2014/9/30 18:54,1.933,0.108,85.24,0.217,32.96,0.13,189.75,0.087,202.17,0.117,75.61,,0.13
2014/9/30 18:56,1.934,0.125,33.94,0.289,102.79,0.128,116.37,0.288,85.82,0.266,103.46,,0.12
2014/9/30 18:58,1.915,0.263,18.37,0.119,70.8,0.034,335.7,0.223,50.1,0.099,82.44,,0.15
2014/9/30 19:00,1.897,0.187,77.3,0.161,81.06,0.086,117.76,0.123,83.92,0.146,69.95,,0.12
2014/9/30 19:02,1.883,0.022,164.05,0.198,85.96,0.23,118.91,0.096,74.95,0.165,97.64,,0.12
2014/9/30 19:04,1.873,0.111,76.97,0.356,95.15,0.111,98.79,0.125,64.46,0.14,95.75,,0.12
2014/9/30 19:06,1.871,0.094,125.89,0.187,135.87,0.211,102.59,0.29,99.92,0.035,76.76,,0.11
2014/9/30 19:08,1.858,0.173,126.54,0.229,103.37,0.257,73.75,0.122,120.96,0.256,53.89,,0.12
2014/9/30 19:10,1.821,0.054,122.8,0.119,130.24,0.097,50.04,0.274,54.22,0.282,117.2,,0.12
2014/9/30 19:12,1.817,0.116,140.95,0.277,128.4,0.254,53.81,0.231,106.87,0.186,141.1,,0.12
2014/9/30 19:14,1.82,0.018,42.71,0.191,75.17,0.142,58.55,0.243,85.28,0.151,67,,0.12
2014/9/30 19:16,1.797,0.093,63.16,0.239,96.5,0.216,73.91,0.147,107.82,0.279,90.21,,0.12
2014/9/30 19:18,1.782,0.255,34.94,0.146,86.86,0.176,87.4,0.223,78.08,0.265,116.47,,0.13
2014/9/30 19:20,1.769,0.216,38.78,0.155,157.24,0.1,80.82,0.371,81,0.256,86.65,,0.14
2014/9/30 19:22,1.761,0.176,23.37,0.075,325.26,0.144,82.04,0.207,107.73,0.143,104.13,,0.12
2014/9/30 19:24,1.742,0.113,102.31,0.186,90.31,0.267,79.41,0.195,112.62,0.293,108.74,,0.12
2014/9/30 19:26,1.725,0.16,43.99,0.255,125.75,0.255,85.05,0.166,79.57,0.185,56.48,,0.12
2014/9/30 19:28,1.72,0.133,56.07,0.074,283.28,0.177,50.28,0.138,345.36,0.262,112.45,,0.13
2014/9/30 19:30,1.706,0.127,44.68,0.214,94.83,0.148,62.74,0.227,117.58,0.039,2.94,,0.12
2014/9/30 19:32,1.692,0.203,70.14,0.175,19.68,0.318,71.51,0.303,93.21,0.147,54.69,,0.11
2014/9/30 19:34,1.682,0.187,4.3,0.214,43.48,0.158,83.46,0.116,120.11,0.195,98.25,,0.12
2014/9/30 19:36,1.663,0.047,231.91,0.303,94.17,0.181,152.02,0.16,92.86,0.168,112.75,,0.12
2014/9/30 19:38,1.648,0.226,57.65,0.05,340.11,0.167,91.37,0.316,156.52,0.089,50.03,,0.12
2014/9/30 19:40,1.637,0.181,121.23,0.054,188.58,0.152,38.07,0.073,189.46,0.309,75.2,,0.12
2014/9/30 19:42,1.63,0.122,123.3,0.152,45.27,0.167,68.52,0.097,65.02,0.218,123.4,,0.11
2014/9/30 19:44,1.613,0.153,31.09,0.255,63.43,0.237,86.12,0.122,83.87,0.133,147.86,,0.12
2014/9/30 19:46,1.605,0.309,60.53,0.177,136.83,0.172,97.7,0.146,98.69,0.255,105.24,,0.12
2014/9/30 19:48,1.589,0.179,9.67,0.387,75.64,0.14,54.61,0.182,124.91,0.14,152.89,,0.12
2014/9/30 19:50,1.578,0.085,74.33,0.207,101.15,0.081,350.07,0.107,76.48,0.207,56,,0.11
2014/9/30 19:52,1.562,0.203,119.47,0.096,30.04,0.137,160.77,0.211,94.9,0.264,111.52,,0.11
2014/9/30 19:54,1.552,0.153,330.26,0.16,144.42,0.121,17.38,0.075,329.69,0.144,97.96,,0.12
2014/9/30 19:56,1.534,0.26,84.05,0.214,49.92,0.124,111.2,0.184,67.33,0.22,104.73,,0.12
2014/9/30 19:58,1.518,0.108,61.77,0.294,121.53,0.109,101.62,0.103,87.78,0.257,76.94,,0.12
2014/9/30 20:00,1.506,0.076,180,0.153,116.9,0.122,70.38,0.298,39.14,0.263,63.82,,0.12
2014/9/30 20:02,1.506,0.065,41.27,0.114,87.49,0.2,74.92,0.16,74.05,0.103,68.92,,0.11
2014/9/30 20:04,1.486,0.023,74.74,0.052,48.09,0.131,356.07,0.16,116.73,0.067,70.75,,0.11
2014/9/30 20:06,1.472,0.126,144.67,0.019,62.1,0.025,130.1,0.012,345.96,0.149,63.78,,0.11
2014/9/30 20:08,1.467,0.193,309.12,0.102,82.11,0.225,98.17,0.065,107.88,0.223,101.11,,0.12
2014/9/30 20:10,1.451,0.026,159.44,0.213,38.53,0.259,46.88,0.193,74.1,0.267,44.54,,0.14
2014/9/30 20:12,1.438,0.282,89.59,0.272,65.7,0.249,57.14,0.237,55.3,0.435,82.34,,0.13
2014/9/30 20:14,1.428,0.229,68.24,0.25,308.84,0.071,81.87,0.061,52.94,0.228,46.07,,0.13
2014/9/30 20:16,1.419,0.188,54.11,0.022,90,0.253,120.61,0.203,74.6,0.263,103.4,,0.12
2014/9/30 20:18,1.404,0.008,320.19,0.053,268.92,0.139,43.83,0.239,110.87,0.209,80.9,,0.11
2014/9/30 20:20,1.395,0.175,121.24,0.145,302.05,0.113,61.39,0.189,79.94,0.325,8.13,,0.11
2014/9/30 20:22,1.383,0.213,73.09,0.088,0.65,0.12,104.5,0.213,82.44,0.342,89.33,,0.11
2014/9/30 20:24,1.37,0.113,326.59,0.217,339.23,0.236,88.06,0.097,81.7,0.361,106.43,,0.12
2014/9/30 20:26,1.362,0.261,119.91,0.178,68.92,0.193,86.74,0.231,76.99,0.329,61.88,,0.12
2014/9/30 20:28,1.35,0.167,117.02,0.161,117.68,0.351,55.22,0.085,61.01,0.143,63.43,,0.13
2014/9/30 20:30,1.337,0.228,82.44,0.081,152.8,0.183,125.87,0.217,96.6,0.306,85.69,,0.13
2014/9/30 20:32,1.323,0.1,278.05,0.167,56.5,0.178,80.27,0.113,25.2,0.108,32.51,,0.12
2014/9/30 20:34,1.317,0.223,82.02,0.059,2.91,0.309,69.57,0.189,100.66,0.082,13.36,,0.11
2014/9/30 20:36,1.303,0.175,62.12,0.168,56.69,0.188,98.26,0.165,152.66,0.195,133.75,,0.12
2014/9/30 20:38,1.293,0.082,153.12,0.295,162.06,0.239,108.28,0.211,87.56,0.125,53.77,,0.11
2014/9/30 20:40,1.282,0.208,211.63,0.124,210.09,0.049,99.46,0.061,222.34,0.218,154.73,,
2014/9/30 20:42,1.271,0.055,255.2,0.167,40.38,0.291,36.04,0.206,122.54,0.224,133.19,,
2014/9/30 20:44,1.259,0.061,103.35,0.23,59.21,0.18,78.81,0.308,119.98,0.252,89.32,,
2014/9/30 20:46,1.249,0.202,111.75,0.121,55.12,0.129,88.22,0.119,60.85,0.23,80.5,,
2014/9/30 20:48,1.235,0.13,68.77,0.173,112.42,0.124,118.43,0.064,243.03,0.128,132.79,,
2014/9/30 20:50,1.225,0.242,114.13,0.244,17.4,0.135,59.83,0.176,313.39,0.17,77.43,,
2014/9/30 20:52,1.225,0.074,85.36,0.11,104.16,0.178,127.45,0.243,41.16,0.157,85.24,,
2014/9/30 20:54,1.203,0.138,45.29,0.109,264.76,0.132,327.4,0.041,318.95,0.135,138.61,,
2014/9/30 20:56,1.194,0.149,59.83,0.075,294.51,0.207,86.68,0.142,46.99,0.164,74.44,,
2014/9/30 20:58,1.18,0.112,90,0.165,92.78,0.126,85.91,0.245,64.59,0.165,34.85,,
2014/9/30 21:00,1.175,0.059,72.18,0.247,91.86,0.376,62.07,0.188,40.47,0.189,41.36,,
2014/9/30 21:02,1.162,0.028,263.88,0.343,74.26,0.291,89.21,0.179,91.28,0.181,80.43,,
2014/9/30 21:04,1.151,0.09,179.36,0.108,10.16,0.13,29.53,0.189,113.32,0.212,123.84,,
2014/9/30 21:06,1.133,0.148,74.27,0.152,119.6,0.139,93.29,0.146,90,0.124,66.74,,
2014/9/30 21:08,1.123,0.279,60.31,0.115,109.86,0.165,173.39,0.083,68.07,0.187,105.82,,
2014/9/30 21:10,1.118,0.071,162.84,0.245,65.11,0.208,54.78,0.104,11.09,0.276,94.37,,
2014/9/30 21:12,1.109,0.215,114.18,0.201,84.01,0.161,64.7,0.192,53.67,0.129,67.62,,
2014/9/30 21:14,1.097,0.118,68.02,0.211,38.66,0.224,72.29,0.172,125.07,0.037,80.79,,
2014/9/30 21:16,1.084,0.225,39.77,0.175,90.98,0.153,157.29,0.128,58.42,0.156,125.32,,
2014/9/30 21:18,1.074,0.17,62.23,0.136,94.21,0.296,41.17,0.225,121.71,0.047,272.44,,
2014/9/30 21:20,1.064,0.134,137.12,0.214,72.33,0.07,107.4,0.177,156.33,0.06,35.54,,
2014/9/30 21:22,1.049,0.058,269.01,0.275,39.54,0.162,184.62,0.141,72.21,0.151,56.31,,
2014/9/30 21:24,1.043,0.245,31.81,0.072,58.08,0.229,55.13,0.192,64.1,0.148,154.3,,
2014/9/30 21:26,1.032,0.138,93.32,0.214,126.44,0.189,110.73,0.225,106.82,0.245,42.68,,
2014/9/30 21:28,1.023,0.078,104.04,0.187,343.89,0.353,76.24,0.155,109.26,0.226,55.82,,
2014/9/30 21:30,1.003,0.116,130.82,0.121,325.78,0.04,53.13,0.141,162.21,0.075,133.92,,
2014/9/30 21:32,0.998,0.07,291.8,0.027,221.99,0.074,21.37,0.09,218.66,0.095,136.27,,
2014/9/30 21:34,0.992,0.078,66.71,0.181,72.66,0.106,103.64,0.184,49.4,0.125,127.87,,
2014/9/30 21:36,0.981,0.184,46.32,0.077,66.11,0.098,212.56,0.12,27.85,0.25,35.4,,
2014/9/30 21:38,0.97,0.229,65.45,0.029,99.78,0.237,71.79,0.223,134.64,0.135,45.9,,
2014/9/30 21:40,0.956,0.173,70.41,0.351,137.54,0.17,24.3,0.096,2.98,0.151,112.15,,
2014/9/30 21:42,0.952,0.155,37.68,0.143,68.65,0.114,32.43,0.19,44.36,0.103,95.55,,
